競馬場コード,競馬場,国名,レース日付,レース名,レース格,レース他,レース名省略,出走条件（性別）,馬場の種類,馬場の種類（英愛）,出走条件（クラス）,出走条件（他）,出走条件（年齢）,距離,コース形態,コース詳細,馬場状態,障害数,障害レース確認,着賞金,並び順位,確定順位,異常区分,同着,着変更,ゲート番号,着差1,着差2,馬名,生産国,オッズ,馬齢,斤量,斤量特記1,斤量特記2,補助馬具,調教師,騎手,毛色,性別,父名,母名,母父名,出走頭数,優勝馬タイム,優勝馬オーナー,優勝馬生産者,コメント
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,1,1,,,,9,,,Buffalo Storm Cody,SAF,7/1,3,,,,,Tony Peter,Gavin Lerena,b,g,,,Trippi,14,1m 10.72s,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,2,2,,,,13,1½,,Tenango,SAF,9/4F,4,,,,,Candice Bass-Robinson,A Domeyer,b,c,,,Trippi,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,3,3,,,,11,shd,1½,Asiye Phambili,SAF,14/1,5,,,,,Duncan Howells,K De Melo,b,m,,,Rambo Dancer,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,4,4,,,,10,nse,1¾,Cats Pajamas,SAF,66/1,3,,,,,Frank Robinson,P Strydom,b,g,,,Var,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,5,5,,,,12,nk,2,Cafe Culture,SAF,16/1,5,,,,,Lucinda Woodruff,Serino Moodley,b,g,,,Dynasty,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,6,6,,,,8,1,3,William Robertson,SAF,33/1,6,,,,,Corne Spies,K Matsunyane,b,g,,,Trippi,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,7,7,,,,14,hd,3¼,Surjay,SAF,50/1,6,,,,,James Crawford,Luyolo Mxothwa,b,g,,,Badger Land,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,8,8,,,,4,½,3¾,I Am Giant,SAF,10/1,5,,,,,Stuart Ferrie,S Veale,b,g,,,Var,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,9,9,,,,6,nse,3¾,Questioning,SAF,6/1,4,,,,,Vaughan Marshall,Juan Paul V'D Merwe,b,g,,,Captain Al,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,10,10,,,,3,nk,4,Whistle The Tune,SAF,50/1,3,,,,,Candice Dawson,Calvin Habib,b,f,,,Vercingetorix,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,11,11,,,,1,hd,4¼,Mia Moo,SAF,11/2,4,,,,,Sean Tarry,Callan Murray,ch,f,,,Captain Al,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,12,12,,,,2,2,6¼,Mrs Browning,SAF,14/1,5,,,,,Sean Tarry,R Fourie,b,m,,,Galileo,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,13,13,,,,5,1,7¼,Minogue,SAF,66/1,4,,,,,Candice Dawson,Craig Zackey,ch,f,,,Go Deputy,14,,,,
451,Greyville (SAF),,2025/07/27,Mercury Sprint (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',Mercury Sprint,,Turf,,,,2yo+,6f,,,Good To Soft,,,,14,14,,,,7,1¼,8½,Just Be Lekker,SAF,66/1,4,,,,,Candice Dawson,S'manga Khumalo,b,f,,,Judpot,14,,,,
451,Greyville (SAF),,2025/07/27,HKJC Champions Cup (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',HKJC Champions Cup,,Turf,,,,2yo+,1m1f,,,Good To Soft,,,,1,1,,,,2,,,Gladatorian,SAF,8/1,5,,,,,Stuart Ferrie,S Veale,b,g,,,Dynasty,7,1m 48.49s,,,
451,Greyville (SAF),,2025/07/27,HKJC Champions Cup (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',HKJC Champions Cup,,Turf,,,,2yo+,1m1f,,,Good To Soft,,,,2,2,,,,1,½,,The Real Prince,SAF,13/10F,4,,,,,Dean Kannemeyer,Craig Zackey,b,g,,,Trippi,7,,,,
451,Greyville (SAF),,2025/07/27,HKJC Champions Cup (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',HKJC Champions Cup,,Turf,,,,2yo+,1m1f,,,Good To Soft,,,,3,3,,,,5,1¼,1¾,See It Again,SAF,8/1,5,,,,,Mike Roberts,K De Melo,ch,g,,,Visionaire,7,,,,
451,Greyville (SAF),,2025/07/27,HKJC Champions Cup (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',HKJC Champions Cup,,Turf,,,,2yo+,1m1f,,,Good To Soft,,,,4,4,,,,7,¾,2½,Fire Attack,SAF,6/1,3,,,,,Alec Laird,R Fourie,ch,c,,,Mambo In Seattle,7,,,,
451,Greyville (SAF),,2025/07/27,HKJC Champions Cup (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',HKJC Champions Cup,,Turf,,,,2yo+,1m1f,,,Good To Soft,,,,5,5,,,,4,½,3,Dave The King,SAF,9/4,5,,,,,Mike & Mathew De Kock,Callan Murray,b,g,,,Jet Master,7,,,,
451,Greyville (SAF),,2025/07/27,HKJC Champions Cup (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',HKJC Champions Cup,,Turf,,,,2yo+,1m1f,,,Good To Soft,,,,6,6,,,,3,3½,6½,Montien,SAF,33/1,5,,,,,Piet Botha,T Godden,b,g,,,Fort Wood,7,,,,
451,Greyville (SAF),,2025/07/27,HKJC Champions Cup (Grade 1) (2yo+) (Turf),Grade 1,'2yo+',HKJC Champions Cup,,Turf,,,,2yo+,1m1f,,,Good To Soft,,,,7,7,,,,6,hd,6¾,Son Of Raj,SAF,100/1,5,,,,,Tony Peter,Serino Moodley,ch,g,,,Black Minnaloushe,7,,,,
391,La Teste De Buch (FR),,2025/07/27,Criterium du Bequet - Ventes Osarus (Listed Race) (2yo) (Turf),Listed Race,'2yo',Criterium du Bequet - Ventes Osarus,,Turf,,,,2yo,6f,,,Good,,,,1,1,,,,4,,,Wor Faayth,IRE,2/1F,2,,,,,Brian Ellison,Christophe Soumillon,b,f,,,Dark Angel,9,1m 10.08s,,,"Always prominent, shaken up over 2f out, ran on, led 1 1/2f out, kicked clear inside final furlong, eased towards finish"
391,La Teste De Buch (FR),,2025/07/27,Criterium du Bequet - Ventes Osarus (Listed Race) (2yo) (Turf),Listed Race,'2yo',Criterium du Bequet - Ventes Osarus,,Turf,,,,2yo,6f,,,Good,,,,2,2,,,,6,2½,,Agiota,FR,9/1,2,,,,,M Delcher Sanchez,Eddy Hardouin,b,c,,,Invincible Spirit,9,,,,
391,La Teste De Buch (FR),,2025/07/27,Criterium du Bequet - Ventes Osarus (Listed Race) (2yo) (Turf),Listed Race,'2yo',Criterium du Bequet - Ventes Osarus,,Turf,,,,2yo,6f,,,Good,,,,3,3,,,,5,nk,2¾,Sternle,IRE,16/5,2,,,,,Mme Doris Schoenherr,Mickael Barzalona,gr,f,,,Toronado,9,,,,
391,La Teste De Buch (FR),,2025/07/27,Criterium du Bequet - Ventes Osarus (Listed Race) (2yo) (Turf),Listed Race,'2yo',Criterium du Bequet - Ventes Osarus,,Turf,,,,2yo,6f,,,Good,,,,4,4,,,,1,nk,3,Arlong Fal,GB,9/1,2,,,,,J Boisnard,Hugo Lebouc,b,c,,,Exceed And Excel,9,,,,
391,La Teste De Buch (FR),,2025/07/27,Criterium du Bequet - Ventes Osarus (Listed Race) (2yo) (Turf),Listed Race,'2yo',Criterium du Bequet - Ventes Osarus,,Turf,,,,2yo,6f,,,Good,,,,5,5,,,,2,shd,3¼,Gelinotte,IRE,17/1,2,,,,,Efrain Arguinzones,Freddy Martinez,b,f,,,Lawman,9,,,,
391,La Teste De Buch (FR),,2025/07/27,Criterium du Bequet - Ventes Osarus (Listed Race) (2yo) (Turf),Listed Race,'2yo',Criterium du Bequet - Ventes Osarus,,Turf,,,,2yo,6f,,,Good,,,,6,6,,,,7,nk,3½,Ulymine,FR,29/10,2,,,,,C & Y Lerner,Ronan Thomas,b,g,,,Big Bad Bob,9,,,,
391,La Teste De Buch (FR),,2025/07/27,Criterium du Bequet - Ventes Osarus (Listed Race) (2yo) (Turf),Listed Race,'2yo',Criterium du Bequet - Ventes Osarus,,Turf,,,,2yo,6f,,,Good,,,,7,7,,,,9,¾,4¼,Pas Dansant,FR,16/1,2,,,,,O Trigodet,Anthony Crastus,b,c,,,Adaay,9,,,,
391,La Teste De Buch (FR),,2025/07/27,Criterium du Bequet - Ventes Osarus (Listed Race) (2yo) (Turf),Listed Race,'2yo',Criterium du Bequet - Ventes Osarus,,Turf,,,,2yo,6f,,,Good,,,,8,8,,,,3,1¼,5½,The Best Glory,FR,25/1,2,,,,,Allan Estrabol,Alexandre Gavilan,b,f,,,Acclamation,9,,,,
391,La Teste De Buch (FR),,2025/07/27,Criterium du Bequet - Ventes Osarus (Listed Race) (2yo) (Turf),Listed Race,'2yo',Criterium du Bequet - Ventes Osarus,,Turf,,,,2yo,6f,,,Good,,,,9,9,,,,8,1,6½,Lady'Armor,FR,21/1,2,,,,,Jane Soubagne,Alejandro Gutierrez Val,ch,f,,,New Approach,9,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,1,1,,,,4,,,Kaadi,IRE,17/5,3,,,,,P Cottier,Mickael Barzalona,b,f,,,Fast Company,13,1m 35.88s,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,2,2,,,,10,4½,,Iron Bird,GB,32/5,3,,,,,C Ferland,Stephane Pasquier,b,f,,,Deep Impact,13,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,3,3,,,,3,½,5,Ecology,IRE,58/1,3,,,,,Alfonso Nunez,Jaime Gelabert Bautista,ch,f,,,Pastoral Pursuits,13,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,4,4,,,,1,snk,5¼,Pinky Cen,IRE,36/1,3,,,,,Mme Victoria Head,Clement Lecoeuvre,b,f,,,Raven's Pass,13,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,5,5,,,,7,1¾,7,Ilda Rosa,GB,58/10,3,,,,,H-A Pantall,Tony Piccone,ch,f,,,Fastnet Rock,13,,,,"Towards rear on outer, ridden 2f out, kept on same pace, never really dangerous"
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,6,6,,,,8,shd,7,Jokla,GB,11/5F,3,,,,,C Ferland,Maxime Guyon,b,f,,,Rock Of Gibraltar,13,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,7,7,,,,6,shd,7,Octans,SPA,21/1,3,,,,,G Arizkorreta Elosegui,Antoine Werle,b,f,,,Oasis Dream,13,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,8,8,,,,11,1¼,8¼,Epson Blue Cen,IRE,10/1,3,,,,,H-F Devin,Augustin Madamet,b,f,,,Sixties Icon,13,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,9,9,,,,13,snk,8½,Feve,FR,50/1,3,,,,,P Sogorb,Aurelien Lemaitre,b,f,,,Pivotal,13,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,10,10,,,,12,1,9½,Romance Certaine,FR,21/1,3,,,,,J-C Rouget,Jean-Bernard Eyquem,b,f,,,Siyouni,13,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,11,11,,,,2,nse,9½,Stupor Mundi,FR,27/1,3,,,,,J Reynier,Cristian Demuro,b,f,,,Montjeu,13,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,12,12,,,,9,2,11½,Blue Island,IRE,16/1,3,,,,,C & Y Lerner,Ronan Thomas,b,f,,,Galileo,13,,,,
391,La Teste De Buch (FR),,2025/07/27,Prix la Sorellina (Listed Race) (3yo Fillies) (Turf),Listed Race,'3yo Fillies',Prix la Sorellina,Fillies,Turf,,,,3yo,1m,,,Good,,,,13,13,,,,5,3,14½,Closefield Belle,IRE,27/1,3,,,,,J Reynier,Antonio Orani,ch,f,,,Makfi,13,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,1,1,,,,1,,,La Mehana,FR,5/2,6,,,,,Miguel Clement,Flavien Prat,b,m,,,Dansili,7,2m 30.54s,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,2,2,,,,6,8¾,,Bellezza,IRE,17/10F,4,,,,,Miguel Clement,Joel Rosario,b,f,,,Galileo,7,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,3,3,,,,5,3¼,12,Long Ago,GB,77/20,5,,,,,William E Morey,Jose L Ortiz,ch,m,,,Mizzen Mast,7,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,4,4,,,,2,2¼,14¼,No Show Sammy Jo,GB,48/10,5,,,,,H Graham Motion,Manuel Franco,b,m,,,Exceed And Excel,7,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,5,5,,,,4,9¼,23½,Lady Firefoot,USA,24/1,7,,,,,Melanie Giddings,Christopher Elliott,rg,m,,,Cozzene,7,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,6,6,,,,7,33,56½,Dazzlin' Dictator,USA,112/10,4,,,,,Rodolphe Brisset,Irad Ortiz Jr,b,f,,,Tiznow,7,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,7,7,,,,3,¾,57¼,Sacaya,FR,218/10,5,,,,,Miguel Clement,Luis Saez,ch,m,,,Doyen,7,,,,
